Periodo,Transecto,Sitio,Planta,Polinizador,
5,1,10,Eryngium bourgatii,Eristalis tenax,
5,1,10,Eryngium bourgatii,Lucilia sp.,
5,1,10,Trifolium repens,Bombus terrestris,
5,1,10,Lotus corniculatus,Bombus terrestris,
5,1,10,Lotus corniculatus,Bombus terrestris,
5,1,10,Hypochaeris radicata,Syrphidae sp.,
5,1,10,Hypochaeris radicata,Lasioglossum sp.,
5,1,10,Hypochaeris radicata,Lasioglossum sp.,
5,1,10,Teurium pyrenaicum,Bombus terrestris,
5,1,10,Hypochaeris radicata,Eristalis tenax,
5,1,10,Plantago lanceolata,Apis mellifera,
5,1,10,Plantago lanceolata,Apis mellifera,
5,1,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Trifolium repens,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Thymus polytrichus,Lucilia sp,
5,2,10,Thymus polytrichus,Lucilia sp,
5,2,10,Thymus polytrichus,Diptera sp.,
5,2,10,Plantago media,Apis mellifera,
5,2,10,Plantago media,Apis mellifera,
5,2,10,Plantago media,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Plantago lanceolata,Apis mellifera,
5,2,10,Thymus sp. 2,Eristalis tenax,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Pilosella officinarum,Eristalis tenax,
5,2,10,Hypochaeris radicata,Eristalis tenax,
5,2,10,Hypochaeris radicata,Eristalis tenax,
5,2,10,Hypochaeris radicata,Eristalis tenax,
5,2,10,Potentilla erecta,Diptera sp.,
5,2,10,Potentilla erecta,Formicidae sp.,
5,2,10,Hypochaeris radicata,Syrphidae sp.,
5,2,10,Hypochaeris radicata,Apoidea sp.,
5,2,10,Potentilla erecta,Diptera sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Ranunculus sp.,Diptera sp.,
5,2,10,Potentilla erecta,Diptera sp.,
5,2,10,Potentilla erecta,Syrphidae sp.,
5,2,10,Thymus polytrichus,Eristalis tenax,
5,2,10,Thymus polytrichus,Eristalis tenax,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Diptera sp.,
5,2,10,Eryngium bourgatii,Lucilia sp.,
5,2,10,Thymus polytrichus,Eristilas tenax,
5,2,10,Helianthemum nummularium,Diptera sp.,
5,2,10,Helianthemum nummularium,Diptera sp.,
5,2,10,Helianthemum nummularium,Diptera sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Lucilia sp.,
5,2,10,Thymus polytrichus,Eristalis sp.,
5,2,10,Thymus polytrichus,Apoidea sp.,
5,2,10,Thymus polytrichus,Apoidea sp.,
5,2,10,Hypochaeris radicata,Syrphidae sp.,
5,2,10,Hypochaeris radicata,Diptera sp.,
5,3,10,Bellis perennis,Diptera sp.,
5,3,10,Bellis perennis,Diptera sp.,
5,3,10,Bellis perennis,Diptera sp.,
5,3,10,Bellis perennis,Diptera sp.,
5,3,10,Bellis perennis,Diptera sp.,
5,3,10,Thymus polytrichus,Eristalis tenax cf.,
5,3,10,Helianthemum nummularium,Coleoptera sp.,
5,3,10,Hypochaeris radicata,Sphaerophoria stricta,
5,3,10,Ranunculus repens,Diptera sp.,
5,3,10,Medicago lupulina,Syrphidae sp.,
5,3,10,Potentilla erecta,Lucilia sp.,
5,3,10,Hypochaeris radicata,Sphaerophoria stricta,
5,3,10,Hypochaeris radicata,Lucilia sp.,
5,3,10,Trifolium repens,Bombus pascuorum,
5,3,10,Lotus corniculatus,Megachile sp.,
5,1,11,Daboecia cantabrica,Bombus pratorum cf.,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Jasione sp.,Oedemera nobilis,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Potentilla erecta,Diptera sp.,
5,1,11,Ulex gallii,Apis mellifera,
5,1,11,Ulex gallii,Apis mellifera,
5,1,11,Jasione sp.,Coleoptera sp.,
5,1,11,Erica cinerea,Eristalis tenax,
5,1,11,Ulex gallii,Apis mellifera,
5,1,11,Ulex gallii,Apis mellifera,
5,1,11,Ulex gallii,Apis mellifera,
5,1,11,Erica cinerea,Bombus sp.,
5,1,11,Erica cinerea,Bombus sp.,
5,1,11,Erica cinerea,Bombus sp.,
5,1,11,Erica cinerea,Bombus sp.,
5,1,11,Erica cinerea,Eristalis tenax,
5,1,11,Erica cinerea,Eristalis tenax,
5,1,11,Taraxacum sp.,Lasioglossum sp. cf,
5,1,11,Potentilla erecta,Formicidae sp.,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Erica cinerea,Bombus terrestris,
5,1,11,Daboecia cantabrica,Apis mellifera,
5,1,11,Daboecia cantabrica,Apis mellifera,
5,1,11,Erica cinerea,Polyommatus sp.,
5,1,11,Erica cinerea,Polyommatus sp.,
5,1,11,Erica cinerea,Polyommatus sp.,
5,1,11,Erica cinerea,Polyommatus sp.,
5,1,11,Erica cinerea,Polyommatus sp.,
5,1,11,Rubus sp.,Formicidae sp.,
5,1,11,Rubus sp.,Formicidae sp.,
5,1,11,Rubus sp.,Formicidae sp.,
5,1,11,Jasione sp.,Coleoptera sp.,
5,1,11,Hypochaeris radicata,Philanthus sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Potentilla erecta,Diptera sp.,
5,2,11,Sedum sp.,Diptera sp.,
5,2,11,Sedum sp.,Diptera sp.,
5,2,11,Jasione sp.,Coleoptera sp.,
5,2,11,Jasione sp.,Coleoptera sp.,
5,2,11,Jasione sp.,Volucella bombylans,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Oedemera nobilis,
5,2,11,Jasione sp.,Lucilia sp.,
5,2,11,Ulex gallii,Apis mellifera,
5,2,11,Ulex gallii,Apis mellifera,
5,2,11,Ulex gallii,Apis mellifera,
5,2,11,Jasione sp.,Formicidae sp.,
5,2,11,Erica cinerea,Eristalis sp.,
5,2,11,Erica cinerea,Eristalis sp.,
5,2,11,Ulex gallii,Apis mellifera,
5,2,11,Ulex gallii,Apis mellifera,
5,2,11,Erica cinerea,Polyommatus sp.,
5,2,11,Erica cinerea,Apis mellifera,
5,2,11,Erica cinerea,Apis mellifera,
5,2,11,Erica cinerea,Lucilia sp.,
5,2,11,Erica cinerea,Bombus terrestris,
5,2,11,Erica cinerea,Eristas sp.,
5,2,11,Erica cinerea,Eristas sp.,
5,2,11,Erica cinerea,Eristas sp.,
5,2,11,Erica cinerea,Eristas sp.,
5,2,11,Erica cinerea,Eristas sp.,
5,2,11,Potentilla erecta,Volucella bombylans,
5,3,11,Jasione sp.,Eristalis sp.,
5,3,11,Jasione sp.,Hylaeus sp.,
5,3,11,Jasione sp.,Oedemera nobilis,
5,3,11,Jasione sp.,Oedemera nobilis,
5,3,11,Jasione sp.,Oedemera nobilis,
5,3,11,Jasione sp.,Oedemera nobilis,
5,3,11,Sedum sp.,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Potentilla erecta,Diptera sp.,
5,3,11,Jasione sp.,Lucilia sp.,
5,3,11,Jasione sp.,Lucilia sp.,
5,3,11,Jasione sp.,Coleoptera sp.,
5,3,11,Jasione sp.,Coleoptera sp.,
5,3,11,Jasione sp.,Coleoptera sp.,
5,3,11,Jasione sp.,Coleoptera sp.,
5,3,11,Jasione sp.,Eristalis similis cf.,
5,3,11,Ulex gallii,Bombus terrestris,
5,3,11,Jasione sp.,Volucella bombylans var. bombylans,
5,3,11,Jasione sp.,Hemiptera sp.,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Ulex gallii,Bombus terrestris,
5,3,11,Ulex gallii,Bombus terrestris,
5,3,11,Ulex gallii,Bombus terrestris,
5,3,11,Ulex gallii,Bombus terrestris,
5,3,11,Erica cinerea,Eristas sp.,
5,3,11,Erica cinerea,Eristas sp.,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Erica cinerea,Bombus terrestris,
5,3,11,Erica cinerea,Apis mellifera,
5,3,11,Erica cinerea,Apis mellifera,
5,3,11,Erica cinerea,Apis mellifera,
5,3,11,Erica cinerea,Eristalis similis cf.,
5,3,11,Erica cinerea,Eristalis similis cf.,
5,3,11,Erica cinerea,Eristalis similis cf.,
5,3,11,Erica cinerea,Eristalis similis cf.,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Plantago media,Apis mellifera,
5,1,12,Bellis perennis,Eupeodes sp.,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Bellis perennis,Oedemera sp.,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Eristalis tenax,
5,1,12,Thymus polytrichus,Lucilia caeser cf. ,
5,1,12,Thymus polytrichus,Diptera sp.,
5,1,12,Thymus polytrichus,Diptera sp.,
5,1,12,Thymus polytrichus,Diptera sp.,
5,1,12,Thymus polytrichus,Diptera sp.,
5,1,12,Thymus polytrichus,Diptera sp.,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Trifolium repens,Apis mellifera,
5,1,12,Bellis perennis,Lucilia caeser cf. ,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Thymus polytrichus,Eristalis sp.,
5,1,12,Hypochaeris radicata,Orthoptera sp.,
5,1,12,Erica tetralix,Formicidae sp.,
5,1,12,Erica tetralix,Formicidae sp.,
5,1,12,Erica tetralix,Formicidae sp.,
5,1,12,Manzanilla sp.,Eupeodes sp.,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Plantago lanceolata,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Plantago lanceolata,Eupeodes sp.,
5,2,12,Bellis perennis,Sphaerophoria sp.,
5,2,12,Bellis perennis,Lucilia sp.,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Bellis perennis,Apoidea sp.,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Plantago lanceolata,Apis mellifera,
5,2,12,Plantago lanceolata,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Trifolium repens,Apis mellifera,
5,2,12,Bellis perennis,Eupeodes sp.,
5,2,12,Lotus corniculatus,Apis mellifera,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Diptera sp.,
5,2,12,Bellis perennis,Lucilia sp.,
5,2,12,Bellis perennis,Lucilia sp.,
